measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources
"No. of pregnancies among women aged 15-19, by state of residence",6240,MD,Maryland,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (see Source)","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",4080,MA,Massachusetts,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",9660,MI,Michigan,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",3560,MN,Minnesota,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",4510,MS,Mississippi,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",6500,MO,Missouri,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",1040,MT,Montana,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",1670,NE,Nebraska,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",3450,NV,Nevada,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",740,NH,"New Hampshire",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (see Source)","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",8610,NJ,"New Jersey",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",3050,NM,"New Mexico",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",20940,NY,"New York",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",10910,NC,"North Carolina",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",660,ND,"North Dakota",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",11990,OH,Ohio,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",5580,OK,Oklahoma,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",3380,OR,Oregon,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",11050,PA,Pennsylvania,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",910,RI,"Rhode Island",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",5580,SC,"South Carolina",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",900,SD,"South Dakota",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",8050,TN,Tennessee,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",41270,TX,Texas,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",2550,UT,Utah,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",420,VT,Vermont,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",6900,VA,Virginia,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",6360,WA,Washington,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",2140,WV,"West Virginia",2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",4200,WI,Wisconsin,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 15-19, by state of residence",640,WY,Wyoming,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (see Source)","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",4530,AL,Alabama,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",680,AK,Alaska,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",5880,AZ,Arizona,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",3330,AR,Arkansas,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",28930,CA,California,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age nationally","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",3530,CO,Colorado,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"No. of pregnancies among women aged 18-19, by state of residence",1870,CT,Connecticut,2016,n/a,"Includes estimated number of pregnancies ending in miscarriage or stillbirth. Data are tabulated according to the individual's age at the pregnancy outcome, and rounded to the nearest 10. State totals do not sum to U.S. total due to a small number of nonresidents who have abortions in the United States, as well as minor methodological differences in the ways abortions by age are estimated at the national and state levels. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
