measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",14.1,MI,Michigan,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.1,MN,Minnesota,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",8.6,MS,Mississippi,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",8.6,MO,Missouri,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",8.2,MT,Montana,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",5.9,NE,Nebraska,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",16.5,NV,Nevada,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.9,NH,"New Hampshire",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",28.2,NJ,"New Jersey",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",10.6,NM,"New Mexico",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",27.4,NY,"New York",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",11.6,NC,"North Carolina",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",6.6,ND,"North Dakota",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.4,OH,Ohio,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",5.9,OK,Oklahoma,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",11.4,OR,Oregon,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",14.6,PA,Pennsylvania,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",16,RI,"Rhode Island",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",11.4,SC,"South Carolina",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",4.6,SD,"South Dakota",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",8.6,TN,Tennessee,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.4,TX,Texas,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",4.6,UT,Utah,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",11.1,VT,Vermont,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",13.1,VA,Virginia,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",12.1,WA,Washington,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",7.6,WV,"West Virginia",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",6.8,WI,Wisconsin,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",7,WY,Wyoming,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",8.3,AL,Alabama,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.9,AK,Alaska,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",10.5,AZ,Arizona,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",6.2,AR,Arkansas,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",17.3,CA,California,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",9.8,CO,Colorado,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",18.2,CT,Connecticut,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",16.1,DE,Delaware,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",15.5,DC,"District of Columbia",2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",17.5,FL,Florida,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",15.2,GA,Georgia,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",11.7,HI,Hawaii,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",5.5,ID,Idaho,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",14.7,IL,Illinois,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",7.9,IN,Indiana,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",6.9,IA,Iowa,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",6.3,KS,Kansas,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",5.5,KY,Kentucky,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-44), by state of residence",10.7,LA,Louisiana,2016,n/a,"Rates are the number of abortions per 1,000 women aged 15-44; numerator includes all abortions to residents of each state, regardless of age at outcome. ","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
